date,AT,AU,BE,BR,CA,CH,DE,ES,FR,GB,IE,IL,IN,IT,LU,MX,NL,NZ,PH,PL,SE,SG,US,JP
2023-06-23,3.26352889133743,2.49698591050176,0.467210295525882,3.76970403123429,4.0543541546133,1.74842423053001,2.97069203185103,2.25467532942047,0.613681638837892,2.55839015647408,2.38553665273937,5.04743674526962,9.63510657557641,1.74659707253927,1.45871967823712,2.2770057339615,0.704067704169908,2.49717968469297,9.33941974635534,3.83133059304618,1.26822658444162,3.68619418301696,8.98601103375554,2.35543017443577
2023-06-24,3.2151979914401,2.51015177829539,0.467626217180977,3.79160261116094,4.05741224789855,1.71715680478434,2.99764761918125,2.24792917834912,0.619193313427704,2.56018656844022,2.39965247136383,5.09798339534773,9.73123224425437,1.75180748963846,1.58691859028534,2.27893435735511,0.723786945915014,2.51512101087803,9.34956105174814,3.89527856443738,1.27667205753173,3.75625522620401,8.99788606726721,2.38436087228623
2023-06-25,3.24495221290819,2.51074457467144,0.461625357678753,3.7702929886759,4.0490875217141,1.73093610321262,2.99587839912613,2.23666119284625,0.619174301773134,2.56453229885233,2.42138411469385,4.999976235105,9.8316548765113,1.7517572107574,1.66374825508755,2.29014098671356,0.722025912148087,2.52739482530033,9.37553153879829,3.86677196467765,1.30215734560341,3.81608142626628,9.0340519507934,2.41485164923439
2023-06-26,3.31474506496644,2.50449835085295,0.459863437031131,3.75240660169997,4.03457283573022,1.75791021294734,2.97040556966947,2.24635725950033,0.618124479571413,2.55595598322621,2.42448398233623,5.06380053857827,9.83949082189393,1.75340955577468,1.66609452720607,2.29082851882851,0.723598025781404,2.52934279700479,9.39289479660276,3.83587320685679,1.30453028409359,3.81177711125485,9.03633625716944,2.4427089454213
2023-06-27,3.34298448301863,2.49808167816611,0.461973342576216,3.73326014361107,4.02582725041702,1.74313833549033,2.97687949657825,2.23012012293515,0.615439613064222,2.54677065944081,2.41498299598955,5.17936993687486,9.88805480452731,1.75243409065061,1.58881653507512,2.27186659214101,0.716380056647301,2.5022825720063,9.4825237452371,3.8523371139843,1.31619085957893,3.80425617768286,9.01159532725919,2.47283481089859
2023-06-28,3.38356356996425,2.49811172255244,0.461463785251247,3.7294887373354,4.01448198502162,1.70494991797851,2.98003714991205,2.2268358926189,0.611533437760365,2.54380555946115,2.42884406984808,5.14235775353362,9.95250044714305,1.76020500936551,1.62133848408868,2.27905959536756,0.713673249728312,2.51637613645392,9.53765183455028,3.86107297114969,1.31926215000596,3.81859643988489,9.00068874588317,2.4888666639437
2023-06-29,3.35626340206445,2.48542056303697,0.460284892232285,3.72173782710485,3.98864115607169,1.72619011050963,2.99211238780187,2.22718726528523,0.6117568254765,2.53608396174024,2.4512914744076,4.84449805953299,9.91898622032069,1.76182977711589,1.52088674960472,2.2936053229891,0.718857888331681,2.49625739914219,9.51798522065737,3.86959569678697,1.32200161378394,3.86670269956673,8.98600451851054,2.4905901300239
2023-06-30,3.3538512036931,2.46713635407009,0.455805988490311,3.73244047330682,3.95995147435206,1.71223695169889,3.04619502766571,2.2432726780704,0.618810250208369,2.53197673464293,2.43672305069793,4.5886775996446,9.87401409254691,1.7846894539936,1.57824360547157,2.28507772498348,0.720885591275612,2.48270603913861,9.44346214396239,3.83363679561587,1.27303407120321,3.89544589179389,8.95609958360878,2.48382910604188
2023-07-01,3.32111781140596,2.44200740543152,0.461065254722068,3.72549700084634,3.94814832898576,1.73092429010091,3.0452607384721,2.24611011424871,0.618645835302291,2.54219568017519,2.4224752868094,4.59694669821911,9.63374052103037,1.79953367030199,1.44046435950911,2.26726556776064,0.697928821987358,2.47355220941639,9.4256219097121,3.82701521416181,1.28413560689257,3.92103112333862,8.93358893065896,2.45105972851077
2023-07-02,3.25625332157254,2.44113718676054,0.45168668900863,3.7411439455344,3.95070806083903,1.71137799017059,3.02931932047182,2.26050017215144,0.618254249724697,2.54490185702952,2.4410775243998,4.54103238796081,9.45000424093162,1.81845355892277,1.43584952743883,2.25909911213591,0.692800136980886,2.4495110527355,9.37269115123562,3.83756062748063,1.30124946778591,3.92546714173976,8.90193250064529,2.4138596888304
